cycle,router_x,router_y,p0_vc0_num_flits,p0_vc0_is_full,p0_vc0_on_off,p0_vc0_switch_request,p0_vc0_grant,p0_vc1_num_flits,p0_vc1_is_full,p0_vc1_on_off,p0_vc1_switch_request,p0_vc1_grant,p1_vc0_num_flits,p1_vc0_is_full,p1_vc0_on_off,p1_vc0_switch_request,p1_vc0_grant,p1_vc1_num_flits,p1_vc1_is_full,p1_vc1_on_off,p1_vc1_switch_request,p1_vc1_grant,p2_vc0_num_flits,p2_vc0_is_full,p2_vc0_on_off,p2_vc0_switch_request,p2_vc0_grant,p2_vc1_num_flits,p2_vc1_is_full,p2_vc1_on_off,p2_vc1_switch_request,p2_vc1_grant,p3_vc0_num_flits,p3_vc0_is_full,p3_vc0_on_off,p3_vc0_switch_request,p3_vc0_grant,p3_vc1_num_flits,p3_vc1_is_full,p3_vc1_on_off,p3_vc1_switch_request,p3_vc1_grant,p4_vc0_num_flits,p4_vc0_is_full,p4_vc0_on_off,p4_vc0_switch_request,p4_vc0_grant,p4_vc1_num_flits,p4_vc1_is_full,p4_vc1_on_off,p4_vc1_switch_request,p4_vc1_grant,downstream_on_off_p0,downstream_allocatable_p0,valid_flit_o_p0,downstream_on_off_p1,downstream_allocatable_p1,valid_flit_o_p1,downstream_on_off_p2,downstream_allocatable_p2,valid_flit_o_p2,downstream_on_off_p3,downstream_allocatable_p3,valid_flit_o_p3,downstream_on_off_p4,downstream_allocatable_p4,valid_flit_o_p4,congested_next_p0,congested_next_p1,congested_next_p2,congested_next_p3,congested_next_p4
9018,0,0,4,0,0,1,0,6,0,0,1,1,7,0,0,1,0,6,0,0,1,0,6,0,0,1,0,6,0,0,1,0,5,0,0,1,0,7,0,0,1,0,8,1,0,1,0,7,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1
9019,1,1,4,0,0,1,0,8,1,0,1,0,6,0,0,1,0,5,0,0,1,1,8,1,0,1,0,7,0,0,1,1,5,0,0,1,1,7,0,0,1,0,6,0,0,1,1,6,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0
9020,0,2,6,0,0,1,0,8,1,0,1,1,8,1,0,1,1,7,0,0,1,1,7,0,0,1,0,8,1,0,1,1,7,0,0,1,0,6,0,0,1,0,8,1,0,1,0,8,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
9021,1,0,4,0,0,1,0,5,0,0,1,0,4,0,0,1,0,7,0,0,1,0,6,0,0,1,0,4,0,0,1,0,5,0,0,1,1,6,0,0,1,1,5,0,0,1,1,7,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0
9022,0,1,8,1,0,1,0,8,1,0,1,0,5,0,0,1,0,4,0,0,1,0,8,1,0,1,0,5,0,0,1,0,8,1,0,1,0,4,0,0,1,1,6,0,0,1,0,7,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0
9023,1,2,6,0,0,1,0,7,0,0,1,0,8,1,0,1,0,6,0,0,1,0,8,1,0,1,0,5,0,0,1,0,6,0,0,1,1,7,0,0,1,0,8,1,0,1,0,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0
9024,0,0,4,0,0,1,0,4,0,0,1,0,6,0,0,1,1,7,0,0,1,1,4,0,0,1,0,6,0,0,1,0,8,1,0,1,1,4,0,0,1,0,4,0,0,1,0,8,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1
9025,1,1,5,0,0,1,0,8,1,0,1,0,8,1,0,1,0,6,0,0,1,1,7,0,0,1,0,4,0,0,1,1,7,0,0,1,0,7,0,0,1,0,6,0,0,1,0,8,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1
9026,0,2,6,0,0,1,0,7,0,0,1,0,5,0,0,1,1,4,0,0,1,0,5,0,0,1,0,5,0,0,1,1,8,1,0,1,0,6,0,0,1,0,4,0,0,1,1,7,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1
9027,1,0,4,0,0,1,0,5,0,0,1,0,5,0,0,1,0,4,0,0,1,0,5,0,0,1,1,8,1,0,1,1,5,0,0,1,1,8,1,0,1,0,4,0,0,1,1,7,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1
9028,0,1,7,0,0,1,0,6,0,0,1,1,4,0,0,1,1,5,0,0,1,0,4,0,0,1,1,4,0,0,1,0,7,0,0,1,0,6,0,0,1,0,4,0,0,1,0,4,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0
9029,1,2,8,1,0,1,0,8,1,0,1,0,6,0,0,1,0,6,0,0,1,0,8,1,0,1,1,5,0,0,1,0,4,0,0,1,0,6,0,0,1,0,5,0,0,1,1,4,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0
9030,0,0,8,1,0,1,1,5,0,0,1,1,6,0,0,1,1,8,1,0,1,0,8,1,0,1,0,7,0,0,1,0,6,0,0,1,1,7,0,0,1,0,5,0,0,1,0,6,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1
9031,1,1,7,0,0,1,0,4,0,0,1,0,7,0,0,1,1,4,0,0,1,0,5,0,0,1,0,6,0,0,1,0,5,0,0,1,0,5,0,0,1,0,4,0,0,1,0,5,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0
9032,0,2,6,0,0,1,0,6,0,0,1,0,7,0,0,1,0,8,1,0,1,1,7,0,0,1,0,4,0,0,1,1,8,1,0,1,0,5,0,0,1,0,8,1,0,1,1,5,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0
9033,1,0,7,0,0,1,0,5,0,0,1,0,7,0,0,1,1,7,0,0,1,0,6,0,0,1,0,7,0,0,1,0,5,0,0,1,0,5,0,0,1,0,5,0,0,1,0,4,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0
9034,0,1,4,0,0,1,0,5,0,0,1,1,6,0,0,1,0,5,0,0,1,0,4,0,0,1,0,8,1,0,1,1,8,1,0,1,0,8,1,0,1,0,4,0,0,1,1,6,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1
9035,1,2,8,1,0,1,0,6,0,0,1,0,4,0,0,1,0,5,0,0,1,0,8,1,0,1,0,8,1,0,1,1,5,0,0,1,1,6,0,0,1,1,4,0,0,1,0,7,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0
9036,0,0,7,0,0,1,0,6,0,0,1,0,6,0,0,1,0,5,0,0,1,0,8,1,0,1,1,7,0,0,1,0,5,0,0,1,0,5,0,0,1,1,6,0,0,1,1,7,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1
9037,1,1,4,0,0,1,0,4,0,0,1,0,7,0,0,1,1,7,0,0,1,0,8,1,0,1,0,6,0,0,1,0,5,0,0,1,0,6,0,0,1,1,5,0,0,1,1,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1
9038,0,2,4,0,0,1,0,8,1,0,1,0,6,0,0,1,0,6,0,0,1,0,5,0,0,1,0,8,1,0,1,0,6,0,0,1,1,7,0,0,1,0,5,0,0,1,0,6,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0
9039,1,0,4,0,0,1,0,7,0,0,1,0,7,0,0,1,1,7,0,0,1,0,8,1,0,1,0,8,1,0,1,0,8,1,0,1,1,5,0,0,1,0,8,1,0,1,0,7,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0
9040,0,1,5,0,0,1,0,7,0,0,1,0,5,0,0,1,0,4,0,0,1,1,5,0,0,1,0,7,0,0,1,0,8,1,0,1,0,4,0,0,1,1,8,1,0,1,0,8,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
9041,1,2,7,0,0,1,1,5,0,0,1,0,8,1,0,1,0,4,0,0,1,0,8,1,0,1,0,5,0,0,1,0,5,0,0,1,0,4,0,0,1,0,7,0,0,1,0,6,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0
9042,0,0,7,0,0,1,0,7,0,0,1,1,5,0,0,1,0,7,0,0,1,0,6,0,0,1,0,6,0,0,1,0,8,1,0,1,0,5,0,0,1,1,7,0,0,1,0,6,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1
9043,1,1,4,0,0,1,0,6,0,0,1,0,5,0,0,1,1,8,1,0,1,0,8,1,0,1,0,8,1,0,1,1,6,0,0,1,0,5,0,0,1,0,5,0,0,1,0,4,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1
9044,0,2,8,1,0,1,0,6,0,0,1,0,8,1,0,1,0,4,0,0,1,1,4,0,0,1,1,8,1,0,1,0,8,1,0,1,0,6,0,0,1,0,8,1,0,1,0,7,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0
9045,1,0,5,0,0,1,1,7,0,0,1,0,8,1,0,1,1,5,0,0,1,1,4,0,0,1,1,8,1,0,1,0,8,1,0,1,1,4,0,0,1,0,7,0,0,1,0,7,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1
9046,0,1,5,0,0,1,1,4,0,0,1,0,8,1,0,1,0,6,0,0,1,0,4,0,0,1,0,6,0,0,1,1,7,0,0,1,0,4,0,0,1,0,7,0,0,1,0,7,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
9047,1,2,5,0,0,1,1,8,1,0,1,0,6,0,0,1,1,7,0,0,1,0,8,1,0,1,1,4,0,0,1,0,7,0,0,1,0,8,1,0,1,1,7,0,0,1,0,7,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1
9048,0,0,7,0,0,1,0,6,0,0,1,1,6,0,0,1,1,6,0,0,1,1,6,0,0,1,1,7,0,0,1,0,5,0,0,1,0,5,0,0,1,0,6,0,0,1,1,4,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1
9049,1,1,8,1,0,1,1,6,0,0,1,0,6,0,0,1,1,8,1,0,1,0,8,1,0,1,0,8,1,0,1,1,5,0,0,1,0,7,0,0,1,0,8,1,0,1,0,5,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0
9050,0,2,5,0,0,1,1,7,0,0,1,0,5,0,0,1,0,6,0,0,1,0,6,0,0,1,0,4,0,0,1,0,7,0,0,1,1,7,0,0,1,1,8,1,0,1,1,5,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1
9051,1,0,4,0,0,1,0,4,0,0,1,1,7,0,0,1,0,7,0,0,1,1,4,0,0,1,0,6,0,0,1,0,8,1,0,1,1,5,0,0,1,0,4,0,0,1,0,6,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1
9052,0,1,7,0,0,1,0,5,0,0,1,1,8,1,0,1,1,7,0,0,1,0,6,0,0,1,1,7,0,0,1,0,5,0,0,1,0,7,0,0,1,1,6,0,0,1,0,7,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1
9053,1,2,8,1,0,1,0,5,0,0,1,0,8,1,0,1,0,8,1,0,1,1,4,0,0,1,0,6,0,0,1,0,8,1,0,1,0,8,1,0,1,0,6,0,0,1,1,7,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0
9054,0,0,8,1,0,1,0,6,0,0,1,1,4,0,0,1,0,8,1,0,1,1,4,0,0,1,0,6,0,0,1,0,8,1,0,1,0,5,0,0,1,0,6,0,0,1,0,5,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0
9055,1,1,5,0,0,1,0,6,0,0,1,0,8,1,0,1,0,8,1,0,1,0,4,0,0,1,1,7,0,0,1,0,8,1,0,1,0,6,0,0,1,0,8,1,0,1,0,7,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1
9056,0,2,8,1,0,1,0,5,0,0,1,0,5,0,0,1,0,7,0,0,1,1,4,0,0,1,0,7,0,0,1,0,5,0,0,1,0,7,0,0,1,0,7,0,0,1,0,5,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1
9057,1,0,5,0,0,1,1,6,0,0,1,0,4,0,0,1,0,5,0,0,1,1,7,0,0,1,1,6,0,0,1,0,6,0,0,1,0,8,1,0,1,0,4,0,0,1,0,4,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1
9058,0,1,7,0,0,1,0,8,1,0,1,0,6,0,0,1,1,5,0,0,1,1,6,0,0,1,1,8,1,0,1,0,4,0,0,1,0,7,0,0,1,0,5,0,0,1,0,4,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0
9059,1,2,7,0,0,1,0,4,0,0,1,0,7,0,0,1,0,7,0,0,1,1,5,0,0,1,1,5,0,0,1,1,4,0,0,1,0,7,0,0,1,0,6,0,0,1,0,7,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0
9060,0,0,8,1,0,1,0,4,0,0,1,0,7,0,0,1,0,6,0,0,1,0,5,0,0,1,0,8,1,0,1,1,4,0,0,1,0,8,1,0,1,0,6,0,0,1,0,5,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0
9061,1,1,6,0,0,1,1,8,1,0,1,0,5,0,0,1,0,6,0,0,1,0,7,0,0,1,1,5,0,0,1,0,8,1,0,1,1,8,1,0,1,0,5,0,0,1,0,4,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
9062,0,2,7,0,0,1,1,6,0,0,1,0,7,0,0,1,0,6,0,0,1,0,4,0,0,1,0,7,0,0,1,0,7,0,0,1,1,7,0,0,1,1,7,0,0,1,0,6,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0
9063,1,0,5,0,0,1,1,7,0,0,1,0,8,1,0,1,1,8,1,0,1,1,8,1,0,1,0,5,0,0,1,0,8,1,0,1,0,4,0,0,1,0,6,0,0,1,0,5,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
9064,0,1,4,0,0,1,0,6,0,0,1,0,6,0,0,1,0,8,1,0,1,0,4,0,0,1,1,8,1,0,1,0,7,0,0,1,1,8,1,0,1,0,8,1,0,1,1,4,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
9065,1,2,5,0,0,1,0,7,0,0,1,0,8,1,0,1,0,5,0,0,1,1,5,0,0,1,0,7,0,0,1,1,6,0,0,1,1,8,1,0,1,0,7,0,0,1,0,6,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1
9066,0,0,5,0,0,1,0,5,0,0,1,1,7,0,0,1,0,7,0,0,1,0,4,0,0,1,0,4,0,0,1,1,5,0,0,1,0,5,0,0,1,0,8,1,0,1,0,4,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1
9067,1,1,7,0,0,1,0,7,0,0,1,0,5,0,0,1,0,5,0,0,1,0,5,0,0,1,0,6,0,0,1,1,8,1,0,1,0,5,0,0,1,0,7,0,0,1,0,8,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
9068,0,2,5,0,0,1,0,6,0,0,1,0,6,0,0,1,0,5,0,0,1,0,5,0,0,1,0,4,0,0,1,1,5,0,0,1,0,4,0,0,1,1,5,0,0,1,0,5,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1
9069,1,0,7,0,0,1,0,8,1,0,1,1,4,0,0,1,0,6,0,0,1,1,4,0,0,1,0,7,0,0,1,0,5,0,0,1,0,6,0,0,1,0,4,0,0,1,0,5,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
9070,0,1,6,0,0,1,0,8,1,0,1,0,4,0,0,1,1,5,0,0,1,0,7,0,0,1,0,8,1,0,1,0,8,1,0,1,0,5,0,0,1,0,8,1,0,1,0,5,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1
9071,1,2,8,1,0,1,0,4,0,0,1,0,6,0,0,1,0,5,0,0,1,0,6,0,0,1,1,7,0,0,1,0,4,0,0,1,0,8,1,0,1,0,8,1,0,1,0,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
9072,0,0,5,0,0,1,0,4,0,0,1,0,4,0,0,1,1,4,0,0,1,0,7,0,0,1,0,7,0,0,1,0,7,0,0,1,1,8,1,0,1,1,6,0,0,1,0,8,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1
9073,1,1,5,0,0,1,1,4,0,0,1,0,8,1,0,1,1,8,1,0,1,0,4,0,0,1,0,6,0,0,1,0,6,0,0,1,0,5,0,0,1,0,5,0,0,1,1,8,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1
9074,0,2,8,1,0,1,0,7,0,0,1,0,6,0,0,1,1,5,0,0,1,0,6,0,0,1,0,5,0,0,1,0,4,0,0,1,0,6,0,0,1,0,5,0,0,1,0,6,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
9075,1,0,8,1,0,1,0,8,1,0,1,1,6,0,0,1,0,5,0,0,1,0,8,1,0,1,1,4,0,0,1,0,5,0,0,1,0,7,0,0,1,0,6,0,0,1,1,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
9076,0,1,5,0,0,1,0,4,0,0,1,0,4,0,0,1,0,6,0,0,1,0,5,0,0,1,0,5,0,0,1,0,4,0,0,1,0,4,0,0,1,0,6,0,0,1,1,8,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1
9077,1,2,6,0,0,1,0,4,0,0,1,0,7,0,0,1,1,6,0,0,1,0,8,1,0,1,0,4,0,0,1,0,5,0,0,1,0,4,0,0,1,0,4,0,0,1,0,4,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0
9078,0,0,8,1,0,1,0,5,0,0,1,0,5,0,0,1,0,5,0,0,1,1,8,1,0,1,0,6,0,0,1,0,5,0,0,1,0,7,0,0,1,0,7,0,0,1,0,6,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1
9079,1,1,5,0,0,1,0,5,0,0,1,1,5,0,0,1,0,8,1,0,1,1,4,0,0,1,1,5,0,0,1,0,7,0,0,1,1,5,0,0,1,0,6,0,0,1,0,4,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0
9080,0,2,4,0,0,1,0,4,0,0,1,0,7,0,0,1,1,6,0,0,1,1,7,0,0,1,0,5,0,0,1,0,6,0,0,1,0,8,1,0,1,1,4,0,0,1,0,4,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0
9081,1,0,8,1,0,1,0,4,0,0,1,0,5,0,0,1,0,8,1,0,1,0,5,0,0,1,1,8,1,0,1,0,4,0,0,1,1,4,0,0,1,0,5,0,0,1,1,4,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
9082,0,1,5,0,0,1,0,7,0,0,1,1,5,0,0,1,1,8,1,0,1,0,6,0,0,1,0,7,0,0,1,1,4,0,0,1,0,8,1,0,1,0,5,0,0,1,1,5,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
9083,1,2,7,0,0,1,0,8,1,0,1,0,5,0,0,1,1,8,1,0,1,0,4,0,0,1,0,5,0,0,1,0,5,0,0,1,0,7,0,0,1,0,4,0,0,1,0,5,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0
9084,0,0,5,0,0,1,0,7,0,0,1,1,5,0,0,1,1,8,1,0,1,0,8,1,0,1,1,7,0,0,1,0,7,0,0,1,0,4,0,0,1,0,6,0,0,1,0,4,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1
9085,1,1,7,0,0,1,1,7,0,0,1,0,6,0,0,1,0,6,0,0,1,1,8,1,0,1,1,4,0,0,1,0,5,0,0,1,0,8,1,0,1,0,7,0,0,1,1,7,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0
9086,0,2,8,1,0,1,0,5,0,0,1,1,4,0,0,1,1,5,0,0,1,0,8,1,0,1,0,4,0,0,1,1,7,0,0,1,0,8,1,0,1,0,4,0,0,1,0,4,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1
9087,1,0,4,0,0,1,1,8,1,0,1,0,7,0,0,1,0,8,1,0,1,0,4,0,0,1,1,7,0,0,1,0,4,0,0,1,0,4,0,0,1,0,8,1,0,1,0,4,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1
9088,0,1,5,0,0,1,0,7,0,0,1,1,6,0,0,1,0,8,1,0,1,1,5,0,0,1,1,8,1,0,1,0,6,0,0,1,0,6,0,0,1,0,8,1,0,1,1,7,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1
9089,1,2,4,0,0,1,1,7,0,0,1,0,4,0,0,1,0,5,0,0,1,0,6,0,0,1,0,4,0,0,1,0,6,0,0,1,0,6,0,0,1,0,7,0,0,1,0,8,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0
9090,0,0,6,0,0,1,0,8,1,0,1,0,8,1,0,1,0,7,0,0,1,1,5,0,0,1,1,7,0,0,1,1,6,0,0,1,1,5,0,0,1,0,5,0,0,1,0,4,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1
9091,1,1,4,0,0,1,1,7,0,0,1,0,5,0,0,1,1,6,0,0,1,0,8,1,0,1,0,6,0,0,1,1,8,1,0,1,0,5,0,0,1,0,6,0,0,1,0,5,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0
9092,0,2,6,0,0,1,1,7,0,0,1,0,5,0,0,1,1,6,0,0,1,0,4,0,0,1,0,5,0,0,1,0,8,1,0,1,1,7,0,0,1,1,7,0,0,1,0,5,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1
9093,1,0,8,1,0,1,1,6,0,0,1,0,4,0,0,1,0,8,1,0,1,0,4,0,0,1,0,7,0,0,1,1,5,0,0,1,1,6,0,0,1,1,6,0,0,1,1,5,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0
9094,0,1,8,1,0,1,0,5,0,0,1,0,7,0,0,1,1,5,0,0,1,1,6,0,0,1,0,6,0,0,1,0,4,0,0,1,0,4,0,0,1,0,8,1,0,1,0,6,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1
9095,1,2,4,0,0,1,0,5,0,0,1,0,7,0,0,1,0,7,0,0,1,0,7,0,0,1,1,5,0,0,1,0,5,0,0,1,0,5,0,0,1,0,5,0,0,1,0,7,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1
9096,0,0,5,0,0,1,0,5,0,0,1,0,6,0,0,1,0,4,0,0,1,1,7,0,0,1,0,4,0,0,1,0,4,0,0,1,1,6,0,0,1,0,4,0,0,1,0,7,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1
9097,1,1,8,1,0,1,0,5,0,0,1,0,5,0,0,1,0,5,0,0,1,0,7,0,0,1,0,4,0,0,1,1,6,0,0,1,1,7,0,0,1,0,6,0,0,1,1,7,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1
9098,0,2,8,1,0,1,0,5,0,0,1,1,7,0,0,1,0,4,0,0,1,1,7,0,0,1,0,6,0,0,1,0,5,0,0,1,1,6,0,0,1,1,7,0,0,1,1,5,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1
9099,1,0,4,0,0,1,0,8,1,0,1,0,4,0,0,1,0,4,0,0,1,0,4,0,0,1,0,8,1,0,1,0,8,1,0,1,0,8,1,0,1,0,8,1,0,1,1,4,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
9100,0,1,8,1,0,1,0,6,0,0,1,0,4,0,0,1,1,6,0,0,1,0,8,1,0,1,1,6,0,0,1,0,4,0,0,1,0,4,0,0,1,0,7,0,0,1,0,7,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0
9101,1,2,5,0,0,1,1,4,0,0,1,0,4,0,0,1,0,8,1,0,1,0,6,0,0,1,0,8,1,0,1,0,8,1,0,1,0,7,0,0,1,1,8,1,0,1,0,5,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0
9102,0,0,5,0,0,1,0,8,1,0,1,0,4,0,0,1,0,7,0,0,1,1,5,0,0,1,0,8,1,0,1,0,8,1,0,1,1,5,0,0,1,1,6,0,0,1,0,6,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0
9103,1,1,8,1,0,1,0,8,1,0,1,0,4,0,0,1,0,4,0,0,1,0,7,0,0,1,0,4,0,0,1,0,7,0,0,1,0,4,0,0,1,0,4,0,0,1,1,5,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1
9104,0,2,8,1,0,1,0,8,1,0,1,0,7,0,0,1,1,8,1,0,1,1,6,0,0,1,0,5,0,0,1,0,6,0,0,1,1,7,0,0,1,0,7,0,0,1,1,8,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1
9105,1,0,8,1,0,1,0,4,0,0,1,0,5,0,0,1,1,7,0,0,1,1,8,1,0,1,0,6,0,0,1,1,6,0,0,1,1,5,0,0,1,0,7,0,0,1,1,5,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0
9106,0,1,5,0,0,1,0,6,0,0,1,0,8,1,0,1,1,5,0,0,1,1,7,0,0,1,1,5,0,0,1,0,5,0,0,1,0,5,0,0,1,0,8,1,0,1,0,5,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0
